SPP;Família;Gênero;país;Estado;Município;Longitude;Latitude;Referência
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;Fazenda Templo Terra - Córrego Fadinha;-14.1855;-47.6413;Sp_Consulta
Hetaerina;simplex;373;Viçosa;MG;;-20.753;-42.881;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;Fazenda Templo Terra - Córrego Fadinha;-14.1855;-47.6413;Sp_Consulta
Hetaerina;simplex;373;Divino de São Lourenço;ES;;-20.55;-41.73;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;PNCV - Córrego Fundo;-14.1141;-47.7316;Sp_Consulta
Hetaerina;simplex;373;Araponga;MG;"Hotspots I - ""Gomphidae Gigante""";-20.646;-42.485;Sp_Consulta
Hetaerina;simplex;373;Caparaó;MG;;-20.523;-41.9044;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;PNCV - Córrego Estiva;-14.1363;-47.7161;Sp_Consulta
Hetaerina;simplex;373;Viçosa;MG;Romão dos Reis - ETE I;-20.7797;-42.8833;Sp_Consulta
Hetaerina;simplex;373;Feira Nova;MA;Fazenda Bebedouro - Ponto6;-6.9425;-46.5688;Sp_Consulta
Hetaerina;simplex;373;Vila dos Gauchos;MG;PNGSV;-15.948;-44.864;Sp_Consulta
Hetaerina;simplex;373;Araponga;MG;Hotspots I - Brigadeiro;-20.628;-42.534;Sp_Consulta
Hetaerina;simplex;373;Viçosa;MG;Romão dos Reis - ETE I;-20.7797;-42.8833;Sp_Consulta
Hetaerina;simplex;373;Araponga;MG;"Hotspots I - ""Gomphidae Gigante""";-20.646;-42.485;Sp_Consulta
Hetaerina;simplex;373;Domingos Martins;ES;;-20.3633;-40.6591;Sp_Consulta
Hetaerina;simplex;373;Araponga;MG;Hotspots I - Brigadeiro;-20.628;-42.534;Sp_Consulta
Hetaerina;simplex;373;Caparaó;MG;;-20.523;-41.9044;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;PNCV - Córrego Buritis dos Papagaios;-14.0766;-47.6313;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;Fazenda Templo Terra - Córrego Fadinha;-14.1855;-47.6413;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;PNCV - Córrego Buritis dos Papagaios;-14.0766;-47.6313;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;PNCV - Córrego Buritis dos Papagaios;-14.0766;-47.6313;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;PNCV - Córrego Buritis dos Papagaios;-14.0766;-47.6313;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;PNCV - Córrego Buritis dos Papagaios;-14.0766;-47.6313;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;PNCV - Córrego Buritis dos Papagaios;-14.0766;-47.6313;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;PNCV - Córrego Buritis dos Papagaios;-14.0766;-47.6313;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;PNCV - Córrego Buritis dos Papagaios;-14.0766;-47.6313;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;PNCV - Córrego Buritis dos Papagaios;-14.0766;-47.6313;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;PNCV - Córrego Buritis dos Papagaios;-14.0766;-47.6313;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;PNCV - Córrego Buritis dos Papagaios;-14.0766;-47.6313;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;PNCV - Córrego Buritis dos Papagaios;-14.0766;-47.6313;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;PNCV - Córrego Buritis dos Papagaios;-14.0766;-47.6313;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;PNCV - Córrego Buritis dos Papagaios;-14.0766;-47.6313;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;Fazenda Templo Terra - Córrego Fadinha;-14.1855;-47.6413;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;Fazenda Templo Terra - Córrego Fadinha;-14.1855;-47.6413;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;PNCV - Córrego Buritis dos Papagaios;-14.0766;-47.6313;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;PNCV - Córrego Buritis dos Papagaios;-14.0766;-47.6313;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;Fazenda Templo Terra - Córrego Fadinha;-14.1855;-47.6413;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;Fazenda Templo Terra - Córrego Fadinha;-14.1855;-47.6413;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;Fazenda Templo Terra - Córrego Fadinha;-14.1855;-47.6413;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;Fazenda Templo Terra - Córrego Fadinha;-14.1855;-47.6413;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;Fazenda Templo Terra - Córrego Fadinha;-14.1855;-47.6413;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;Fazenda Templo Terra - Córrego Fadinha;-14.1855;-47.6413;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;Fazenda Templo Terra - Córrego Fadinha;-14.1855;-47.6413;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;Fazenda Templo Terra - Córrego Fadinha;-14.1855;-47.6413;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;Fazenda Templo Terra - Córrego Fadinha;-14.1855;-47.6413;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;PNCV - Córrego Buritis dos Papagaios;-14.0766;-47.6313;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;Vale Dourado - Córrego Aliança;-14.2127;-47.6325;Sp_Consulta
Hetaerina;simplex;373;Alto Paraíso de Goiás;GO;Vale Dourado - Córrego Aliança;-14.2127;-47.6325;Sp_Consulta
Hetaerina;westfalli;374;Barreiras;BA;Hotspots II - A8 - Rio de Ondas;-12.117;-45.063;Sp_Consulta
Hetaerina;westfalli;374;Itabela;BA;Hotspots II - 8 -Rio São Gonçalo;-16.8;-39.5;Sp_Consulta
Hetaerina;westfalli;374;Barreiras;BA;Hotspots II - A8 - Rio de Ondas;-12.117;-45.063;Sp_Consulta
Hetaerina;westfalli;374;Barreiras;BA;Hotspots II - A10 - Rio de Janeiro / Cach. Acaba Vidas;-11.893;-45.601;Sp_Consulta
Hetaerina;westfalli;374;Barreiras;BA;Hotspots II - A10 - Rio de Janeiro / Cach. Acaba Vidas;-11.893;-45.601;Sp_Consulta
Hetaerina;westfalli;374;Barreiras;BA;Hotspots II - A8 - Rio de Ondas;-12.117;-45.063;Sp_Consulta
Hetaerina;westfalli;374;Barreiras;BA;Hotspots II - A8 - Rio de Ondas;-12.117;-45.063;Sp_Consulta
Hetaerina;westfalli;374;Barreiras;BA;Hotspots II - A8 - Rio de Ondas;-12.117;-45.063;Sp_Consulta
Hetaerina;westfalli;374;Barreiras;BA;Hotspots II - A10 - Rio de Janeiro / Cach. Acaba Vidas;-11.893;-45.601;Sp_Consulta
Hetaerina;westfalli;374;Luís Eduardo Magalhães;BA;Hotspots II - A12 - Rio das Pedras;-12.118;-45.811;Sp_Consulta
Hetaerina;westfalli;374;Barreiras;BA;Hotspots II - A10 - Rio de Janeiro / Cach. Acaba Vidas;-11.893;-45.601;Sp_Consulta
Hetaerina;westfalli;374;Barreiras;BA;Hotspots II - A10 - Rio de Janeiro / Cach. Acaba Vidas;-11.893;-45.601;Sp_Consulta
Hetaerina;westfalli;374;Doverlândia;GO;Proj.CerrFrag Q346 P2;-16.6594;-52.377;Sp_Consulta
Hetaerina;westfalli;374;Doverlândia;GO;Proj.CerrFrag Q346 P2;-16.6594;-52.377;Sp_Consulta
Hetaerina;westfalli;374;Luís Eduardo Magalhães;BA;Hotspots II - A12 - Rio das Pedras;-12.118;-45.811;Sp_Consulta
Hetaerina;westfalli;374;São Desidério;BA;Hotspots II - A2 - Rio Galheiro;-12.978;-45.99;Sp_Consulta
Hetaerina;westfalli;374;Doverlândia;GO;Proj.CerrFrag Q346 P2;-16.6594;-52.377;Sp_Consulta
Hetaerina;westfalli;374;Manaus;AM;PDBFF 15 dimona estrada;-2.327;-60.077;Sp_Consulta
Hetaerina;westfalli;374;São Desidério;BA;Hotspots II - A7 - Rio das Fêmeas;-12.411;-45.12;Sp_Consulta
Hetaerina;westfalli;374;Guarani de Goias;GO;Hotspots II - A1 - Posto Daniel;-14.056;-46.276;Sp_Consulta
Hetaerina;westfalli;374;Boa Vista;RR;;2.819;-60.673;Sp_Consulta
Hetaerina;westfalli;374;Guarani de Goias;GO;Hotspots II - A1 - Posto Daniel;-14.056;-46.276;Sp_Consulta
Hetaerina;westfalli;374;Barreiras;BA;Hotspots II - A8 - Rio de Ondas;-12.117;-45.063;Sp_Consulta
Hetaerina;westfalli;374;São Desidério;BA;Hotspots II - A7 - Rio das Fêmeas;-12.411;-45.12;Sp_Consulta
Hetaerina;westfalli;374;Barreiras;BA;Hotspots II - A10 - Rio de Janeiro / Cach. Acaba Vidas;-11.893;-45.601;Sp_Consulta
Hetaerina;westfalli;374;Barreiras;BA;Hotspots II - A10 - Rio de Janeiro / Cach. Acaba Vidas;-11.893;-45.601;Sp_Consulta
Hetaerina;westfalli;374;São Desidério;BA;Hotspots II - A7 - Rio das Fêmeas;-12.411;-45.12;Sp_Consulta
Hetaerina;westfalli;374;Barreiras;BA;Hotspots II - A8 - Rio de Ondas;-12.117;-45.063;Sp_Consulta
Hetaerina;westfalli;374;Luís Eduardo Magalhães;BA;Hotspots II - A12 - Rio das Pedras;-12.118;-45.811;Sp_Consulta
Hetaerina;westfalli;374;Guarani de Goias;GO;Hotspots II - A1 - Posto Daniel;-14.056;-46.276;Sp_Consulta
Hetaerina;westfalli;374;Barreiras;BA;Hotspots II - A10 - Rio de Janeiro / Cach. Acaba Vidas;-11.893;-45.601;Sp_Consulta
Hetaerina;westfalli;374;Porto Seguro;BA;córrego ronca agua;-16.36;-39.135;Sp_Consulta
Hetaerina;westfalli;374;Guarani de Goias;GO;Hotspots II - A1 - Posto Daniel;-14.056;-46.276;Sp_Consulta
Heteragrion;angustipenne;758;Manaus;AM;PDBFF 18 dimona MC;-2.35;-60.097;Sp_Consulta
Heteragrion;aurantiacum;759;Caratinga;MG;;-19.789;-42.139;Sp_Consulta
Heteragrion;aurantiacum;759;Santa Teresa;ES;EBSL - TIMB III;-19.935;-40.6;Sp_Consulta
Heteragrion;bariai;760;Manaus;AM;ZEE - Rio Preto da Eva P6;-2.6126;-59.733;Sp_Consulta
Heteragrion;bariai;760;Manaus;AM;ZEE - Rio Preto da Eva P6;-2.6126;-59.733;Sp_Consulta
Heteragrion;bariai;760;Manaus;AM;ZEE - Rio Preto da Eva P8;-2.69;-59.7005;Sp_Consulta
Heteragrion;bariai;760;Manaus;AM;ZEE - Rio Preto da Eva P8;-2.69;-59.7005;Sp_Consulta
Heteragrion;consors;762;Santa Teresa;ES;EBSL - Trilha do Rio;-19.965;-40.539;Sp_Consulta
Heteragrion;consors;762;Cariacica;ES;Reserva Biológica Duas Bocas - Trilha prox. Laboratório;-20.2666;-40.4666;Sp_Consulta
Heteragrion;consors;762;Cariacica;ES;Reserva Biológica Duas Bocas - Trilha prox. Laboratório;-20.2666;-40.4666;Sp_Consulta
Heteragrion;consors;762;Linhares;ES;CVRD;-19.391;-40.072;Sp_Consulta
Heteragrion;dorsale;763;Água Fria de Goiás;GO;Proj.CerrFrag Q581 P6;-14.83;-47.8397;Sp_Consulta
Heteragrion;dorsale;763;Água Fria de Goiás;GO;Proj.CerrFrag Q581 P6;-14.83;-47.8397;Sp_Consulta
Heteragrion;dorsale;763;Água Fria de Goiás;GO;Proj.CerrFrag Q581 P6;-14.83;-47.8397;Sp_Consulta
Heteragrion;dorsale;763;Água Fria de Goiás;GO;Proj.CerrFrag Q581 P6;-14.83;-47.8397;Sp_Consulta
Heteragrion;dorsale;763;Água Fria de Goiás;GO;Proj.CerrFrag Q581 P6;-14.83;-47.8397;Sp_Consulta
Heteragrion;dorsale;763;Água Fria de Goiás;GO;Proj.CerrFrag Q581 P6;-14.83;-47.8397;Sp_Consulta
Heteragrion;dorsale;763;Água Fria de Goiás;GO;Proj.CerrFrag Q581 P3;-14.8949;-47.8287;Sp_Consulta
Heteragrion;dorsale;763;Água Fria de Goiás;GO;Proj.CerrFrag Q581 P6;-14.83;-47.8397;Sp_Consulta
Heteragrion;dorsale;763;Água Fria de Goiás;GO;Proj.CerrFrag Q581 P6;-14.83;-47.8397;Sp_Consulta
Heteragrion;dorsale;763;Água Fria de Goiás;GO;Proj.CerrFrag Q581 P3;-14.8949;-47.8287;Sp_Consulta
Heteragrion;dorsale;763;Água Fria de Goiás;GO;Proj.CerrFrag Q581 P6;-14.83;-47.8397;Sp_Consulta
Heteragrion;dorsale;763;Água Fria de Goiás;GO;Proj.CerrFrag Q581 P6;-14.83;-47.8397;Sp_Consulta
Heteragrion;dorsale;763;Água Fria de Goiás;GO;Proj.CerrFrag Q581 P6;-14.83;-47.8397;Sp_Consulta
Heteragrion;dorsale;763;Água Fria de Goiás;GO;Proj.CerrFrag Q581 P5;-14.8881;-47.8875;Sp_Consulta
Heteragrion;dorsale;763;Água Fria de Goiás;GO;Proj.CerrFrag Q581 P6;-14.83;-47.8397;Sp_Consulta
Heteragrion;dorsale;763;Água Fria de Goiás;GO;Proj.CerrFrag Q581 P3;-14.8949;-47.8287;Sp_Consulta
Heteragrion;dorsale;763;Água Fria de Goiás;GO;Proj.CerrFrag Q581 P6;-14.83;-47.8397;Sp_Consulta
Heteragrion;dorsale;763;Água Fria de Goiás;GO;Proj.CerrFrag Q581 P3;-14.8949;-47.8287;Sp_Consulta
Heteragrion;dorsale;763;Água Fria de Goiás;GO;Proj.CerrFrag Q581 P3;-14.8949;-47.8287;Sp_Consulta
Heteragrion;icterops;765;Porto Velho;RO;;-8.761;-63.903;Sp_Consulta
Heteragrion;icterops;765;Cruz Machado;PR;com. Palmeiral;-25.8755;-51.1263;Sp_Consulta
Heteragrion;inca;766;Manaus;AM;ZEE - Rio Cuieiras P16;-2.3422;-60.1743;Sp_Consulta
Heteragrion;inca;766;Manaus;AM;ZEE - Rio Urubu P5;-2.1154;-59.989;Sp_Consulta
Heteragrion;inca;766;Manaus;AM;ZEE - Rio Preto da Eva P6;-2.6126;-59.733;Sp_Consulta
Heteragrion;inca;766;Manaus;AM;ZEE - Rio Preto da Eva P6;-2.6126;-59.733;Sp_Consulta
Heteragrion;ochraceum;768;Manaus;AM;PDBFF 13 porto alegre F100;-2.362;-59.971;Sp_Consulta
Heteragrion;ochraceum;768;Manaus;AM;;-3.033;-60.033;Sp_Consulta
Heteragrion;silvarum;771;Manaus;AM;ZEE - Rio Cuieiras P6;-2.639;-60.2802;Sp_Consulta
Heteragrion;triangulare;772;Alto Paraíso de Goiás;GO;Proj.CerrFrag Q644 P4;-14.3151;-47.6087;Sp_Consulta
Heteragrion;triangulare;772;Cristalina;GO;Proj.CerrFrag Q335 P1;-16.8192;-47.4457;Sp_Consulta
Heteragrion;triangulare;772;Nova Roma;GO;Proj.CerrFrag Q709 P5;-13.8529;-46.9648;Sp_Consulta
Heteragrion;triangulare;772;Cristalina;GO;Proj.CerrFrag Q427 P2;-16.1071;-47.5176;Sp_Consulta
Heteragrion;triangulare;772;Cristalina;GO;Proj.CerrFrag Q427 P3;-16.0359;-47.5259;Sp_Consulta
Heteragrion;triangulare;772;Cristalina;GO;Proj.CerrFrag Q335 P1;-16.8192;-47.4457;Sp_Consulta
Heteragrion;triangulare;772;Cristalina;GO;Proj.CerrFrag Q427 P3;-16.0359;-47.5259;Sp_Consulta
Heteragrion;triangulare;772;Rio Verde;GO;Proj.CerrFrag Q165 P3;-18.0992;-51.0749;Sp_Consulta
Heteragrion;triangulare;772;Alto Paraíso de Goiás;GO;Proj.CerrFrag Q644 P6;-14.3006;-47.521;Sp_Consulta
Heteragrion;triangulare;772;Alto Paraíso de Goiás;GO;Proj.CerrFrag Q644 P6;-14.3006;-47.521;Sp_Consulta
Heteragrion;triangulare;772;Alto Paraíso de Goiás;GO;Proj.CerrFrag Q644 P3;-14.316;-47.5525;Sp_Consulta
Heteragrion;triangulare;772;Alto Paraíso de Goiás;GO;Proj.CerrFrag Q644 P3;-14.316;-47.5525;Sp_Consulta
Heteragrion;triangulare;772;Cristalina;GO;Proj.CerrFrag Q427 P2;-16.1071;-47.5176;Sp_Consulta
Heteragrion;triangulare;772;Cristalina;GO;Proj.CerrFrag Q427 P3;-16.0359;-47.5259;Sp_Consulta
Heteragrion;triangulare;772;Silvânia;GO;Proj.CerrFrag Q393 P5;-16.3976;-48.3795;Sp_Consulta
Heteragrion;triangulare;772;Água Fria de Goiás;GO;Proj.CerrFrag Q581 P4;-14.9009;-47.8709;Sp_Consulta
Heteragrion;triangulare;772;Silvânia;GO;Proj.CerrFrag Q393 P5;-16.3976;-48.3795;Sp_Consulta
Heteragrion;triangulare;772;Silvânia;GO;Proj.CerrFrag Q393 P5;-16.3976;-48.3795;Sp_Consulta
Heteragrion;triangulare;772;Rubiataba;GO;Proj.CerrFrag Q542 P1;-15.063;-49.8106;Sp_Consulta
Heteragrion;triangulare;772;Silvânia;GO;Proj.CerrFrag Q393 P5;-16.3976;-48.3795;Sp_Consulta
Heteragrion;triangulare;772;Rubiataba;GO;Proj.CerrFrag Q542 P3;-15.0591;-49.8621;Sp_Consulta
Heteragrion;triangulare;772;Água Fria de Goiás;GO;Proj.CerrFrag Q581 P3;-14.8949;-47.8287;Sp_Consulta
Heteragrion;triangulare;772;Silvânia;GO;Proj.CerrFrag Q393 P5;-16.3976;-48.3795;Sp_Consulta
Heteragrion;triangulare;772;Silvânia;GO;Proj.CerrFrag Q393 P5;-16.3976;-48.3795;Sp_Consulta
Heteragrion;triangulare;772;Silvânia;GO;Proj.CerrFrag Q393 P5;-16.3976;-48.3795;Sp_Consulta
Heteragrion;triangulare;772;Silvânia;GO;Proj.CerrFrag Q393 P5;-16.3976;-48.3795;Sp_Consulta
Heteragrion;triangulare;772;Silvânia;GO;Proj.CerrFrag Q393 P5;-16.3976;-48.3795;Sp_Consulta
Heteragrion;triangulare;772;Silvânia;GO;Proj.CerrFrag Q393 P5;-16.3976;-48.3795;Sp_Consulta
Heteragrion;triangulare;772;Alto Paraíso de Goiás;GO;Proj.CerrFrag Q644 P3;-14.316;-47.5525;Sp_Consulta
Heteragrion;triangulare;772;Água Fria de Goiás;GO;Proj.CerrFrag Q581 P3;-14.8949;-47.8287;Sp_Consulta
Heteragrion;triangulare;772;Silvânia;GO;Proj.CerrFrag Q393 P5;-16.3976;-48.3795;Sp_Consulta
Heteragrion;triangulare;772;Nova Roma;GO;Proj.CerrFrag Q709 P5;-13.8529;-46.9648;Sp_Consulta
Heteragrion;triangulare;772;Rubiataba;GO;Proj.CerrFrag Q542 P5;-15.0364;-49.8306;Sp_Consulta
Heteragrion;triangulare;772;Silvânia;GO;Proj.CerrFrag Q393 P5;-16.3976;-48.3795;Sp_Consulta
Heteragrion;triangulare;772;Nova Roma;GO;Proj.CerrFrag Q709 P5;-13.8529;-46.9648;Sp_Consulta
Heteragrion;triangulare;772;Água Fria de Goiás;GO;Proj.CerrFrag Q581 P4;-14.9009;-47.8709;Sp_Consulta
Heteragrion;triangulare;772;Nova Roma;GO;Proj.CerrFrag Q709 P5;-13.8529;-46.9648;Sp_Consulta
Heteragrion;triangulare;772;Nova Roma;GO;Proj.CerrFrag Q709 P5;-13.8529;-46.9648;Sp_Consulta
Heteragrion;triangulare;772;Nova Roma;GO;Proj.CerrFrag Q709 P5;-13.8529;-46.9648;Sp_Consulta
Heteragrion;triangulare;772;Nova Roma;GO;Proj.CerrFrag Q709 P5;-13.8529;-46.9648;Sp_Consulta
Heteragrion;triangulare;772;Nova Roma;GO;Proj.CerrFrag Q709 P5;-13.8529;-46.9648;Sp_Consulta
Heteragrion;triangulare;772;Nova Roma;GO;Proj.CerrFrag Q709 P5;-13.8529;-46.9648;Sp_Consulta
Heteragrion;triangulare;772;Nova Roma;GO;Proj.CerrFrag Q709 P5;-13.8529;-46.9648;Sp_Consulta
Heteragrion;triangulare;772;Água Fria de Goiás;GO;Proj.CerrFrag Q581 P6;-14.83;-47.8397;Sp_Consulta
Heteragrion;triangulare;772;Água Fria de Goiás;GO;Proj.CerrFrag Q581 P6;-14.83;-47.8397;Sp_Consulta
Heteragrion;triangulare;772;Água Fria de Goiás;GO;Proj.CerrFrag Q581 P4;-14.9009;-47.8709;Sp_Consulta
Heteragrion;triangulare;772;Nova Roma;GO;Proj.CerrFrag Q709 P5;-13.8529;-46.9648;Sp_Consulta
Homeoura;chelifera;450;Rio Claro;SP;Horto;-22.406;-47.527;Sp_Consulta
Homeoura;chelifera;450;Rio Claro;SP;Horto;-22.406;-47.527;Sp_Consulta
Homeoura;chelifera;450;Santa Teresa;ES;EBSL - TIMB I;-19.935;-40.6;Sp_Consulta
Homeoura;nepos;452;Baixa Verde;MG;CAF - L. Águas Claras;-19.837;-42.72;Sp_Consulta
Idiataphe;amazonica;28;Marliéria;MG;PERD - L. D. Helvécio;-19.777;-42.602;Sp_Consulta
Idiataphe;amazonica;28;Marliéria;MG;PERD - Casa Geminada;-19.762;-42.627;Sp_Consulta
Idiataphe;amazonica;28;São Desidério;BA;Hotspots II - A5 - Morrão, tanques de piscicultura em sítio;-12.322;-45.014;Sp_Consulta
Idiataphe;amazonica;28;Teixeira de Freitas;BA;"Hotspots II - 11 - Lagoa ""do Rafael""";-17.9;-39.7;Sp_Consulta
Idiataphe;amazonica;28;Itabela;BA;Hotspots II - C35 - Represa;-16.651;-39.515;Sp_Consulta
Idiataphe;amazonica;28;Goiânia;GO;UFG - Campus Samambaia, Lagoa da Agronomia;-16.678;-49.253;Sp_Consulta
Idiataphe;amazonica;28;Marliéria;MG;PERD - L. Carioca;-19.753;-42.632;Sp_Consulta
Idiataphe;amazonica;28;Marliéria;MG;PERD - L. D. Helvécio;-19.777;-42.602;Sp_Consulta
Idiataphe;amazonica;28;Marliéria;MG;PERD - L. Carioca;-19.753;-42.632;Sp_Consulta
Idiataphe;amazonica;28;Apiaú;RR;;2.55;-61.3;Sp_Consulta
Idiataphe;amazonica;28;Marliéria;MG;PERD - L. Carioca;-19.753;-42.632;Sp_Consulta
Idiataphe;amazonica;28;Goiânia;GO;UFG - Campus Samambaia, Lagoa da Agronomia;-16.678;-49.253;Sp_Consulta
Idiataphe;amazonica;28;Marliéria;MG;PERD - L. Carioca;-19.753;-42.632;Sp_Consulta
Idiataphe;amazonica;28;Marliéria;MG;PERD - L. D. Helvécio Porto Capim;-19.777;-42.602;Sp_Consulta
Idiataphe;amazonica;28;Apiaú;RR;;2.55;-61.3;Sp_Consulta
Idiataphe;amazonica;28;Apiaú;RR;;2.55;-61.3;Sp_Consulta
Idiataphe;amazonica;28;Apiaú;RR;;2.55;-61.3;Sp_Consulta
Idiataphe;amazonica;28;Marliéria;MG;PERD - L. Carioca;-19.753;-42.632;Sp_Consulta
Idiataphe;amazonica;28;Marliéria;MG;PERD - L. D. Helvécio;-19.777;-42.602;Sp_Consulta
Idiataphe;amazonica;28;Marliéria;MG;PERD;-19.778;-42.6;Sp_Consulta
Idiataphe;amazonica;28;Marliéria;MG;PERD;-19.778;-42.6;Sp_Consulta
Idiataphe;amazonica;28;Marliéria;MG;PERD - L. Carioca;-19.753;-42.632;Sp_Consulta
Idiataphe;amazonica;28;Linhares;ES;Lagoa Juparanã;-19.4;-40;Sp_Consulta
Idiataphe;amazonica;28;Marliéria;MG;PERD;-19.778;-42.6;Sp_Consulta
Idiataphe;batesi;163;Rio da Conceição;TO;ESEC da Serra Geral do Tocantins, Vereda Ricopa;-11.3128;-46.814;Sp_Consulta
Idiataphe;batesi;163;Rio da Conceição;TO;ESEC da Serra Geral do Tocantins, Vereda Ricopa;-11.3128;-46.814;Sp_Consulta
Idiataphe;batesi;163;Rio da Conceição;TO;ESEC da Serra Geral do Tocantins, Vereda Coa;-11.2871;-46.8;Sp_Consulta
Idiataphe;batesi;163;São Desidério;BA;Hotspots II - A2 - Rio Galheiro;-12.978;-45.99;Sp_Consulta
Idiataphe;batesi;163;São Desidério;BA;Hotspots II - A2 - Rio Galheiro;-12.978;-45.99;Sp_Consulta
Idiataphe;batesi;163;São Desidério;BA;Hotspots II - A2 - Rio Galheiro;-12.978;-45.99;Sp_Consulta
Idiataphe;batesi;163;Rio da Conceição;TO;ESEC da Serra Geral do Tocantins, Vereda Ricopa;-11.3128;-46.814;Sp_Consulta
Idiataphe;batesi;163;Rio da Conceição;TO;ESEC da Serra Geral do Tocantins, Vereda Coa;-11.2871;-46.8;Sp_Consulta
Idiataphe;batesi;163;Rio da Conceição;TO;ESEC da Serra Geral do Tocantins, Vereda Coa;-11.2871;-46.8;Sp_Consulta
Idiataphe;batesi;163;Rio da Conceição;TO;ESEC da Serra Geral do Tocantins, Vereda Coa;-11.2871;-46.8;Sp_Consulta
Idiataphe;batesi;163;Rio da Conceição;TO;ESEC da Serra Geral do Tocantins, Vereda Ricopa;-11.3128;-46.814;Sp_Consulta
Idiataphe;batesi;163;Rio da Conceição;TO;ESEC da Serra Geral do Tocantins, Vereda Ricopa;-11.3128;-46.814;Sp_Consulta
Idiataphe;batesi;163;Rio da Conceição;TO;ESEC da Serra Geral do Tocantins, Vereda Ricopa;-11.3128;-46.814;Sp_Consulta
Idiataphe;batesi;163;Rio da Conceição;TO;ESEC da Serra Geral do Tocantins, Vereda Ricopa;-11.3128;-46.814;Sp_Consulta
Idiataphe;batesi;163;Rio da Conceição;TO;ESEC da Serra Geral do Tocantins, Vereda Ricopa;-11.3128;-46.814;Sp_Consulta
Idiataphe;batesi;163;Rio da Conceição;TO;ESEC da Serra Geral do Tocantins, Vereda Ricopa;-11.3128;-46.814;Sp_Consulta
Idiataphe;cubensis;1012;Bela Vista de Goiás;GO;;-16.9732;-48.9596;Sp_Consulta
Idiataphe;cubensis;1012;Chapadão do Céu;GO;Proj. Corredor Taquari, Ponto 11;-18.5798;-52.6491;Sp_Consulta
Idiataphe;cubensis;1012;Chapadão do Céu;GO;Proj. Corredor Taquari, Ponto 11;-18.5798;-52.6491;Sp_Consulta
Idiataphe;longipes;74;Chapadão do Céu;GO;Proj. Corredor Taquari, Ponto 11;-18.5798;-52.6491;Sp_Consulta
Idiataphe;longipes;74;Viçosa;MG;Represa da Mata do Paraíso;-20.753;-42.881;Sp_Consulta
Idiataphe;longipes;74;Chapadão do Céu;GO;Proj. Corredor Taquari, Ponto 11;-18.5798;-52.6491;Sp_Consulta
Idiataphe;longipes;74;Luís Eduardo Magalhães;BA;Hotspots II - A12 - Rio das Pedras;-12.118;-45.811;Sp_Consulta
Idiataphe;longipes;74;São Desidério;BA;Hotspots II - A3 - Rio Roda Velha;-12.787;-44.951;Sp_Consulta
Idiataphe;longipes;74;Chapadão do Céu;GO;Proj. Corredor Taquari, Ponto 11;-18.5798;-52.6491;Sp_Consulta
Idioneura;ancilla;804;Projeto Leptagrion;ES;P82 - Areial - P1 - Formação Aberta de Clusia e Mata Seca - Limite com Rebio Sooretama;-19.2536;-39.8763;Sp_Consulta
